FID,TYPE,CITY,STATE,ZIP,LATITUDE,LONGITUDE
419,Authorized Ship Center,Bradenton,FL,34207,27.432828000000004,-82.575461
420,Self-Service,Clearwater,FL,33763,28.013908,-82.737088
421,Authorized Ship Center,Bradenton,FL,34207,27.459408000000003,-82.57529699999999
422,Staffed,Bradenton,FL,34207,27.461751,-82.575287
423,Authorized Ship Center,Palm Harbor,FL,34684,28.050902,-82.738495
424,Self-Service,Honolulu,HI,96817,21.327085999999998,-157.87039
425,Self-Service,Bradenton,FL,34207,27.440377,-82.582175
426,Self-Service,Clearwater,FL,33761,28.027752000000003,-82.73830600000001
427,Self-Service,Bradenton,FL,34208,27.497365000000002,-82.561272
428,Self-Service,Honolulu,HI,96819,21.316416,-157.916355
429,Self-Service,Bradenton,FL,34205,27.495457000000002,-82.57027099999999
430,Self-Service,Palm Harbor,FL,34683,28.048813,-82.74284300000001
431,Self-Service,Bradenton,FL,34205,27.495477,-82.572824
432,Self-Service,Clearwater,FL,33763,28.009224,-82.732745
433,Staffed,Kaneohe,HI,96744,21.420702,-157.803399
434,Self-Service,Bradenton,FL,34205,27.463232,-82.59371999999999
435,Self-Service,Palm Harbor,FL,34684,28.059784000000004,-82.739007
436,Self-Service,Bradenton,FL,34205,27.494165999999996,-82.574294
437,Authorized Ship Center,Dunedin,FL,34698,28.0207,-82.75614499999999
438,Self-Service,Bradenton,FL,34205,27.497338,-82.572452
439,Self-Service,Dunedin,FL,34698,28.02238,-82.76359599999999
440,Self-Service,Kaneohe,HI,96744,21.420249,-157.803189
441,Self-Service,Bradenton,FL,34205,27.495446,-82.57521700000001
442,Self-Service,Palm Harbor,FL,34684,28.066796000000004,-82.719073
443,Self-Service,Bradenton,FL,34210,27.462352000000003,-82.59995699999999
444,Self-Service,Clearwater,FL,33760,27.897190999999996,-82.712292
445,Self-Service,Bradenton,FL,34205,27.495612,-82.585376
446,Self-Service,Palmetto,FL,34221,27.512279,-82.575784
447,Self-Service,Clearwater,FL,33761,28.026671999999998,-82.738287
448,Staffed,Honolulu,HI,96819,21.316416,-157.916355
449,Self-Service,Palmetto,FL,34221,27.517549,-82.570087
450,Self-Service,Clearwater,FL,33759,27.960673,-82.71453199999999
451,Authorized Ship Center,Bradenton,FL,34210,27.462546999999997,-82.63628800000001
452,Self-Service,Largo,FL,33771,27.905402000000002,-82.762517
453,Self-Service,Longboat Key,FL,34228,27.432705,-82.683686
454,Self-Service,Honolulu,HI,96817,21.316298,-157.870201
455,Self-Service,Dunedin,FL,34698,28.047518,-82.78108
456,Self-Service,Longboat Key,FL,34228,27.369619,-82.62555400000001
457,Authorized Ship Center,Largo,FL,33771,27.894507,-82.784235
458,Authorized Ship Center,Longboat Key,FL,34228,27.367476,-82.625439
459,Self-Service,Largo,FL,33778,27.89118,-82.78697700000001
460,Self-Service,Honolulu,HI,96813,21.309499,-157.863283
461,Self-Service,Largo,FL,33774,27.889387,-82.83244499999999
462,Authorized Ship Center,Venice,FL,34293,27.049827,-82.3932
463,Self-Service,Venice,FL,34293,27.06073,-82.41554000000001
464,Self-Service,Largo,FL,33771,27.894540000000003,-82.75958100000001
465,Self-Service,Venice,FL,34292,27.107805,-82.385846
466,Self-Service,Largo,FL,33773,27.884676000000002,-82.762237
467,Self-Service,Venice,FL,34292,27.099896,-82.413101
468,Self-Service,Largo,FL,33773,27.879596000000003,-82.76225600000001
469,Authorized Ship Center,Venice,FL,34285,27.106896999999996,-82.438284
470,Self-Service,Largo,FL,33777,27.872181,-82.752932
471,Self-Service,Venice,FL,34285,27.09838,-82.445492
472,Self-Service,Indian Shores,FL,33785,27.853027,-82.845274
473,Self-Service,Venice,FL,34285,27.099998,-82.448837
474,Authorized Ship Center,Largo,FL,33774,27.880342,-82.833826
475,Self-Service,Venice,FL,34285,27.110965999999998,-82.443605
476,Self-Service,North Venice,FL,34275,27.142971999999997,-82.40106999999999
477,Self-Service,Largo,FL,33777,27.872359999999997,-82.748389
478,Self-Service,Indian Rocks Beach,FL,33785,27.882604999999998,-82.84961
479,Self-Service,Nokomis,FL,34275,27.138371000000003,-82.457916
480,Authorized Ship Center,Bradenton,FL,34202,27.438340000000004,-82.45093299999999
481,Authorized Ship Center,Nokomis,FL,34275,27.136774,-82.45727
482,Self-Service,Honolulu,HI,96814,21.292014,-157.84009
483,Self-Service,Nokomis,FL,34275,27.138309999999997,-82.460633
484,Authorized Ship Center,Venice,FL,34293,27.050296999999997,-82.406428
485,Authorized Ship Center,Honolulu,HI,96813,21.310081,-157.859359
486,Self-Service,Honolulu,HI,96815,21.280169,-157.826918
487,Staffed,Sarasota,FL,34239,27.316339000000003,-82.529612
488,Self-Service,Honolulu,HI,96813,21.308823999999998,-157.86276
489,Self-Service,Longboat Key,FL,34228,27.338007,-82.590548
490,Staffed,Honolulu,HI,96814,21.292714,-157.841549
491,Self-Service,Sarasota,FL,34236,27.337296000000002,-82.548727
492,Self-Service,Honolulu,HI,96813,21.309716,-157.85986100000002
493,Self-Service,Sarasota,FL,34236,27.339309999999998,-82.546799
494,Self-Service,Honolulu,HI,96814,21.294082,-157.844798
495,Self-Service,Sarasota,FL,34236,27.335924,-82.546601
496,Self-Service,Honolulu,HI,96813,21.308557999999998,-157.861395
497,Self-Service,Honolulu,HI,96814,21.295044,-157.846078
498,Authorized Ship Center,Sarasota,FL,34236,27.337457,-82.545001
499,Self-Service,Sarasota,FL,34236,27.335619,-82.543458
500,Self-Service,Sarasota,FL,34236,27.334417,-82.540146
501,Self-Service,Honolulu,HI,96813,21.307131,-157.863502
502,Authorized Ship Center,Honolulu,HI,96815,21.272607,-157.82323200000002
503,Self-Service,Sarasota,FL,34236,27.33482,-82.539612
504,Self-Service,Honolulu,HI,96813,21.306548,-157.86032600000001
505,Self-Service,Sarasota,FL,34236,27.336832,-82.53864
506,Authorized Ship Center,Honolulu,HI,96815,21.275669,-157.825133
507,Self-Service,Sarasota,FL,34236,27.336494000000002,-82.53841
508,Self-Service,Sarasota,FL,34236,27.33505,-82.537221
509,Self-Service,Honolulu,HI,96813,21.302803,-157.863353
510,Self-Service,Honolulu,HI,96815,21.278526,-157.828297
511,Self-Service,Sarasota,FL,34236,27.338094,-82.534405
512,Self-Service,Sarasota,FL,34236,27.336496999999998,-82.53490500000001
513,Staffed,Honolulu,HI,96813,21.302761,-157.858597
514,Self-Service,Honolulu,HI,96815,21.278658,-157.828452
515,Self-Service,Sarasota,FL,34236,27.336496,-82.534065
516,Self-Service,Sarasota,FL,34239,27.316339000000003,-82.529612
517,Authorized Ship Center,Waipahu,HI,96797,21.388406,-158.033171
518,Self-Service,Honolulu,HI,96815,21.281026,-157.831531
519,Self-Service,Osprey,FL,34229,27.191419,-82.48812
520,Self-Service,Waipahu,HI,96797,21.401726,-158.001241
521,Authorized Ship Center,Sarasota,FL,34238,27.227152,-82.49361800000001
522,Self-Service,Honolulu,HI,96814,21.295257,-157.847462
523,Self-Service,Osprey,FL,34229,27.180229999999998,-82.48259300000001
524,Self-Service,Honolulu,HI,96814,21.289969,-157.84491200000002
525,Authorized Ship Center,Waipahu,HI,96797,21.390012,-158.033632
526,Self-Service,Sarasota,FL,34238,27.25178,-82.497668
527,Self-Service,Sarasota,FL,34231,27.25443,-82.51688399999999
528,Authorized Ship Center,Honolulu,HI,96813,21.29954,-157.857434
529,Authorized Ship Center,Sarasota,FL,34242,27.250814000000002,-82.534602
530,Self-Service,Honolulu,HI,96813,21.301696,-157.854742
531,Authorized Ship Center,Sarasota,FL,34231,27.259507,-82.521564
532,Authorized Ship Center,Sarasota,FL,34233,27.269012,-82.463379
533,Staffed,Kailua Kona,HI,96740,19.640879,-155.970029
534,Self-Service,Honolulu,HI,96814,21.294369,-157.858655
535,Authorized Ship Center,Sarasota,FL,34231,27.26928,-82.501231
536,Self-Service,Sarasota,FL,34231,27.265406,-82.51789000000001
537,Self-Service,Captain Cook,HI,96704,19.445545000000003,-155.87976
538,Self-Service,Honolulu,HI,96813,21.296163,-157.86038100000002
539,Self-Service,Sarasota,FL,34231,27.276736,-82.51263399999999
540,Authorized Ship Center,Kailua Kona,HI,96740,19.59046,-155.956878
541,Self-Service,Sarasota,FL,34231,27.281131,-82.53062299999999
542,Self-Service,Sarasota,FL,34233,27.298807,-82.495498
543,Authorized Ship Center,Honolulu,HI,96815,21.285211999999998,-157.838653
544,Self-Service,Sarasota,FL,34231,27.293898,-82.53047600000001
545,Self-Service,Kealakekua,HI,96750,19.531774,-155.926088
546,Self-Service,Honolulu,HI,96813,21.29778,-157.862092
547,Authorized Ship Center,Kailua Kona,HI,96740,19.68563,-156.019832
548,Authorized Ship Center,Port Lavaca,TX,77979,28.612636,-96.62930899999999
549,Authorized Ship Center,Kailua Kona,HI,96740,19.640879,-155.970029
550,Self-Service,Port Lavaca,TX,77979,28.624171999999998,-96.634359
551,Self-Service,Kailua Kona,HI,96740,19.640879,-155.970029
552,Self-Service,Port Lavaca,TX,77979,28.618918,-96.643924
553,Staffed,Lihue,HI,96766,21.979482,-159.369756
554,Self-Service,Port Lavaca,TX,77979,28.610245000000003,-96.646214
555,Self-Service,Lihue,HI,96766,21.979482,-159.369756
556,Self-Service,Goliad,TX,77963,28.666594,-97.391283
557,Self-Service,Hanalei,HI,96714,22.201398,-159.502088
558,Self-Service,Beeville,TX,78102,28.402195000000003,-97.748246
559,Authorized Ship Center,Ewa Beach,HI,96706,21.334528,-158.017139
560,Self-Service,Beeville,TX,78102,28.402687,-97.749685
561,Authorized Ship Center,Kapolei,HI,96707,21.339665,-158.076768
562,Authorized Ship Center,Rockport,TX,78382,28.036147999999997,-97.04498000000001
563,Authorized Ship Center,Kapolei,HI,96707,21.339955,-158.12485900000001
564,Self-Service,Rockport,TX,78382,28.055513,-97.04151800000001
565,Self-Service,Kapolei,HI,96707,21.334794,-158.08109299999998
566,Authorized Ship Center,Rockport,TX,78382,28.043426,-97.042556
567,Self-Service,Aiea,HI,96701,21.3784,-157.93319499999998
568,Self-Service,George West,TX,78022,28.334818,-98.114186
569,Self-Service,Mililani,HI,96789,21.442299,-158.021525
570,Self-Service,Dilley,TX,78017,28.668046999999998,-99.18361800000001
571,Authorized Ship Center,Mililani,HI,96789,21.471191,-157.998865
572,Self-Service,Mililani,HI,96789,21.46732,-158.001417
573,Self-Service,Encinal,TX,78019,28.135648,-99.177122
574,Self-Service,Wahiawa,HI,96786,21.500845,-158.02565900000002
575,Staffed,Laredo,TX,78041,27.569376000000002,-99.44190400000001
576,Authorized Ship Center,Wahiawa,HI,96786,21.499089,-158.02709299999998
577,Self-Service,Laredo,TX,78040,27.509271000000002,-99.519199
578,Staffed,Kahului,HI,96732,20.885051999999998,-156.453094
579,Authorized Ship Center,Laredo,TX,78041,27.540181,-99.502354
580,Self-Service,Makawao,HI,96768,20.855107,-156.31118899999998
581,Authorized Ship Center,Makawao,HI,96768,20.852456,-156.312479
582,Self-Service,Laredo,TX,78041,27.547902,-99.490717
583,Self-Service,Laredo,TX,78041,27.550056,-99.50433000000001
584,Authorized Ship Center,Haiku,HI,96708,20.917008,-156.322939
585,Self-Service,Laredo,TX,78041,27.543332,-99.482899
586,Authorized Ship Center,Kahului,HI,96732,20.886148000000002,-156.452575
587,Self-Service,Laredo,TX,78041,27.554464000000003,-99.504271
588,Self-Service,Kahului,HI,96732,20.885051999999998,-156.453094
589,Authorized Ship Center,Laredo,TX,78041,27.555811,-99.504271
590,Staffed,Kahului,HI,96732,20.886814,-156.455188
591,Self-Service,Laredo,TX,78041,27.550936,-99.481437
592,Self-Service,Kahului,HI,96732,20.888975,-156.469552
593,Self-Service,Laredo,TX,78043,27.494107,-99.433087
594,Self-Service,Kihei,HI,96753,20.753072,-156.456378
595,Self-Service,Laredo,TX,78041,27.565123999999997,-99.499336
596,Self-Service,Kihei,HI,96753,20.751488000000002,-156.456244
597,Self-Service,Laredo,TX,78041,27.571326000000003,-99.473927
598,Authorized Ship Center,Kihei,HI,96753,20.721056,-156.447045
599,Self-Service,Laredo,TX,78041,27.554412,-99.479815
600,Authorized Ship Center,Kihei,HI,96753,20.695114,-156.439831
601,Authorized Ship Center,Laredo,TX,78041,27.532121000000004,-99.446462
602,Authorized Ship Center,Wailea,HI,96753,20.692513,-156.44123000000002
603,Self-Service,Laredo,TX,78041,27.5758,-99.468937
604,Authorized Ship Center,Kihei,HI,96753,20.689460999999998,-156.440488
605,Authorized Ship Center,Laredo,TX,78045,27.581653000000003,-99.472861
606,Authorized Ship Center,Kihei,HI,96753,20.688786999999998,-156.440121
607,Authorized Ship Center,Laredo,TX,78045,27.589928999999998,-99.511577
608,Self-Service,Hana,HI,96713,20.75037,-155.989298
609,Self-Service,Laredo,TX,78045,27.613013,-99.522134
610,Self-Service,Lahaina,HI,96761,20.868173000000002,-156.675333
611,Self-Service,Laredo,TX,78041,27.580969,-99.453967
612,Authorized Ship Center,Lahaina,HI,96761,21.000743,-156.654011
613,Self-Service,Laredo,TX,78045,27.610057,-99.485361
614,Authorized Ship Center,Lahaina,HI,96761,20.985815,-156.666995
615,Self-Service,Laredo,TX,78045,27.612503000000004,-99.526689
616,Self-Service,Lahaina,HI,96761,20.973108,-156.678975
617,Self-Service,Laredo,TX,78045,27.644893,-99.553923
618,Authorized Ship Center,Lahaina,HI,96761,20.947248000000002,-156.68829
619,Self-Service,Laredo,TX,78045,27.689444,-99.45853000000001
620,Authorized Ship Center,Lahaina,HI,96761,20.919107999999998,-156.69375
621,Self-Service,Laredo,TX,78041,27.530553,-99.47168
622,Authorized Ship Center,Lahaina,HI,96761,20.924832000000002,-156.692849
623,Self-Service,Zapata,TX,78076,26.853268,-99.22115500000001
624,Authorized Ship Center,Lahaina,HI,96761,20.915007,-156.69316
625,Authorized Ship Center,Zapata,TX,78076,26.853268,-99.22115500000001
626,Staffed,Hilo,HI,96720,19.708431,-155.095485
627,Self-Service,Alice,TX,78332,27.752140999999998,-98.073228
628,Self-Service,Hilo,HI,96720,19.708431,-155.095485
629,Authorized Ship Center,Kingsville,TX,78363,27.491433,-97.85070400000001
630,Authorized Ship Center,Hilo,HI,96720,19.695437,-155.062025
631,Self-Service,Alice,TX,78332,27.760960999999998,-98.050037
632,Self-Service,Haleiwa,HI,96712,21.652379,-158.059147
633,Self-Service,Kingsville,TX,78363,27.516588,-97.869147
634,Self-Service,Kailua,HI,96734,21.422664,-157.74891100000002
635,Self-Service,Kingsville,TX,78363,27.516528000000005,-97.86912
636,Authorized Ship Center,Paia,HI,96779,20.904964,-156.412156
637,Self-Service,Robstown,TX,78380,27.800203000000003,-97.678313
638,Self-Service,Kailua,HI,96734,21.420198000000003,-157.747972
639,Staffed,Corpus Christi,TX,78415,27.722883000000003,-97.400539
640,Authorized Ship Center,Kailua,HI,96734,21.383473000000002,-157.753557
641,Self-Service,Aransas Pass,TX,78336,27.909387,-97.149847
642,Authorized Ship Center,Portland,TX,78374,27.876877,-97.325273
643,Self-Service,Kailua,HI,96734,21.39254,-157.740646
644,Authorized Ship Center,Portland,TX,78374,27.883211,-97.31912700000001
645,Authorized Ship Center,Pahoa,HI,96778,19.475825,-154.90381599999998
646,Self-Service,Corpus Christi,TX,78401,27.803851,-97.392617
647,Self-Service,Waikoloa,HI,96738,19.915785999999997,-155.830433
648,Self-Service,Corpus Christi,TX,78401,27.799803999999998,-97.391082
649,Authorized Ship Center,Kamuela,HI,96743,19.896322,-155.709395
650,Self-Service,Corpus Christi,TX,78401,27.798852,-97.391047
651,Self-Service,Kamuela,HI,96738,19.942106,-155.787748
652,Self-Service,Corpus Christi,TX,78401,27.795369,-97.39115600000001
653,Authorized Ship Center,Kailua Kona,HI,96740,19.64484,-155.988566
654,Self-Service,Corpus Christi,TX,78401,27.797538,-97.396328
655,Self-Service,Kaunakakai,HI,96748,21.087605,-157.022758
656,Self-Service,Corpus Christi,TX,78401,27.798284000000002,-97.397358
657,Self-Service,Honolulu,HI,96822,21.307821,-157.80936699999998
658,Self-Service,Corpus Christi,TX,78401,27.796470000000003,-97.396364
659,Authorized Ship Center,Honolulu,HI,96825,21.285916,-157.707446
660,Self-Service,Corpus Christi,TX,78401,27.796287,-97.396445
661,Self-Service,Honolulu,HI,96825,21.284534,-157.71073
662,Self-Service,Corpus Christi,TX,78401,27.797377,-97.397355
663,Self-Service,Honolulu,HI,96825,21.288697,-157.70181499999998
664,Self-Service,Corpus Christi,TX,78401,27.796456,-97.39744
665,Self-Service,Honolulu,HI,96825,21.283066,-157.715093
666,Self-Service,Corpus Christi,TX,78401,27.79545,-97.397416
667,Self-Service,Corpus Christi,TX,78478,27.795099,-97.397498
668,Self-Service,Honolulu,HI,96822,21.299423,-157.819945
669,Self-Service,Corpus Christi,TX,78478,27.794990000000002,-97.397503
670,Self-Service,Honolulu,HI,96816,21.280998999999998,-157.798595
671,Self-Service,Corpus Christi,TX,78401,27.791583000000003,-97.397551
672,Authorized Ship Center,Honolulu,HI,96816,21.281302,-157.80029
673,Self-Service,Corpus Christi,TX,78404,27.77451,-97.398602
674,Self-Service,Honolulu,HI,96816,21.274583,-157.786206
675,Self-Service,Corpus Christi,TX,78408,27.797963,-97.426777
676,Staffed,Honolulu,HI,96826,21.29203,-157.822247
677,Authorized Ship Center,Corpus Christi,TX,78411,27.747464,-97.383605
678,Self-Service,Honolulu,HI,96825,21.276443,-157.705355
679,Self-Service,Corpus Christi,TX,78411,27.744768,-97.382014
680,Authorized Ship Center,Honolulu,HI,96816,21.280935,-157.814155
681,Self-Service,Corpus Christi,TX,78408,27.795054999999998,-97.453009
682,Self-Service,Honolulu,HI,96822,21.304138000000002,-157.843822
683,Self-Service,Corpus Christi,TX,78411,27.724257,-97.377778
684,Self-Service,Honolulu,HI,96814,21.296553,-157.842036
685,Self-Service,Corpus Christi,TX,78411,27.725881,-97.380264
686,Self-Service,Honolulu,HI,96814,21.291863,-157.83957900000001
687,Self-Service,Corpus Christi,TX,78411,27.719196000000004,-97.381476
688,Self-Service,Corpus Christi,TX,78412,27.704504999999997,-97.36036800000001
689,Self-Service,Honolulu,HI,96814,21.302956,-157.84982
690,Staffed,Corpus Christi,TX,78405,27.762493,-97.466918
691,Self-Service,Sinton,TX,78387,28.030990999999997,-97.53055400000001
692,Self-Service,Odem,TX,78370,27.952693,-97.58034
693,Self-Service,Corpus Christi,TX,78415,27.747419,-97.422688
694,Self-Service,Corpus Christi,TX,78405,27.764139,-97.46595400000001
695,Self-Service,Corpus Christi,TX,78413,27.696347999999997,-97.414386
696,Authorized Ship Center,Corpus Christi,TX,78410,27.844884999999998,-97.584787
697,Self-Service,Corpus Christi,TX,78410,27.842014000000002,-97.57465400000001
698,Self-Service,Corpus Christi,TX,78410,27.857233,-97.627691
699,Self-Service,Corpus Christi,TX,78413,27.702871999999996,-97.410289
700,Authorized Ship Center,Corpus Christi,TX,78413,27.692110999999997,-97.397481
701,Authorized Ship Center,Mission,TX,78572,26.229309999999998,-98.320652
